Sleep Quality,Productivity Score,Work Hours (hrs/day),Gender
4,10,10.095502201283155,Female
7,2,10.130765802283424,Male
10,1,9.833660713838505,Other
9,9,10.402003636744094,Other
2,1,9.678401671712445,Male
7,2,5.983561150032649,Other
8,9,4.5716086998964585,Other
8,8,8.916233066112454,Other
8,10,11.651356977421823,Female
9,5,4.0694339327670015,Female
10,9,10.649765302459109,Other
3,2,5.4291823004668665,Other
6,2,11.582208251739768,Other
8,4,10.012509054215275,Female
9,4,5.740032533923571,Male
9,9,5.343699171167017,Other
4,6,6.771998168134782,Male
8,9,7.212071203796071,Male
9,9,11.877323955645611,Other
1,7,6.131159332967758,Female
6,2,9.090458180962523,Other
1,1,10.239708199453355,Other
7,4,11.980020027849577,Male
5,7,4.176749976838199,Other
1,1,7.350985813562819,Male
2,2,7.438198675530929,Other
4,2,8.863232994377181,Other
3,9,5.967224340506133,Female
2,6,7.908649159800361,Other
5,4,4.888457061600139,Other
5,7,8.12513493920626,Other
8,5,7.749131188668423,Male
1,5,10.904591988724588,Male
5,4,10.741773280345274,Other
9,5,10.3732669907987,Female
1,5,10.00027278357523,Other
7,1,5.706961257242355,Other
6,4,4.000384991154494,Male
8,8,9.04499499092266,Male
3,2,9.032242650809978,Other
9,7,5.528851504747832,Other
1,7,10.153939033403647,Other
10,5,10.680101372602266,Male
4,7,7.50483831718061,Other
9,4,10.7138891849101,Other
1,2,11.816414875633882,Male
4,4,6.272720482550457,Other
2,4,10.312086744438645,Other
3,9,10.786196805337829,Male
1,10,7.333786249088006,Female
3,7,10.484745287016077,Other
2,10,11.186576157530954,Male
7,4,5.86054832858665,Female
10,7,5.010464002498589,Female
8,4,7.283027003111679,Male
3,10,8.175326965458549,Male
10,1,4.379953797458578,Male
7,9,10.349370282445191,Other
9,3,9.262908044839758,Other
6,5,9.645941969580033,Male
6,8,8.067301596218762,Other
1,7,10.539451273710958,Other
1,9,6.546054221064965,Male
5,10,5.289894467477165,Male
10,9,10.335170899158395,Male
3,4,8.541862239848154,Male
10,7,10.007786077336846,Other
6,10,10.73087679167466,Female
4,7,10.473319807795177,Male
7,5,10.615830619872249,Female
8,9,7.679271375641286,Male
10,6,4.855999771868794,Female
1,7,8.843201070004191,Male
8,1,10.507351331445449,Female
5,1,5.577615990808266,Other
3,3,4.074031361735708,Female
3,9,4.623795388174492,Male
3,3,8.122236992896683,Female
6,10,8.25394185291713,Male
6,9,6.488414152764807,Male
3,3,7.074541083666974,Male
4,3,10.149687270139314,Male
9,3,7.4453415162627214,Female
10,7,6.1463028071106605,Other
9,2,6.602622614113132,Other
9,1,6.564079641276909,Male
2,1,10.385228121416247,Other
10,3,11.967339319019072,Female
9,7,4.963177403850359,Other
4,4,11.574711057401178,Other
8,5,9.299325968649269,Female
4,8,6.194801310842958,Other
2,8,8.059619173894854,Male
10,1,10.237474922924624,Female
10,10,5.8818766397651725,Male
5,8,5.417882193122339,Female
7,5,9.540345105648296,Other
5,8,8.134085074374397,Female
5,2,9.935057346585356,Male
2,5,7.974528644319878,Female
4,7,10.582844189161923,Female
6,2,10.299269027447217,Other
5,2,7.060589646524853,Female
7,4,11.545392409268583,Other
7,5,10.295723935739652,Male
7,8,9.199552271052974,Other
2,6,5.96118415917961,Male
10,9,11.61469948333447,Other
2,8,11.341806472729886,Male
5,6,5.048228046498392,Female
2,7,6.598356022906949,Female
2,1,11.31751856915582,Other
7,5,9.22766622564317,Other
1,4,9.915303115183692,Male
9,5,9.010418659253892,Male
6,5,6.765621638805812,Female
2,10,6.52510501760523,Other
8,10,7.325017908300746,Other
4,6,11.53477995270758,Male
10,6,4.026254313885745,Female
1,5,8.390191191462105,Female
9,2,5.079466743682516,Female
5,6,9.326344761580929,Male
2,8,7.264081851980293,Female
5,8,11.690597744929734,Male
3,8,10.299059403326446,Other
6,5,11.823134863283675,Male
3,10,6.018979812171767,Female
5,2,5.697578044131223,Female
3,2,10.326214468580632,Male
6,9,7.038837030099617,Other
9,5,4.601444680112207,Male
9,10,10.845498943366827,Other
4,2,10.969460763360026,Female
6,1,8.743242731242107,Male
2,4,5.7961682810970485,Female
8,8,7.166004842287902,Female
9,5,8.290822484723522,Male
4,3,11.15582444469456,Other
5,7,5.642548993866272,Other
8,9,6.550575168848471,Male
5,10,8.192036606274293,Female
5,7,9.452852721346474,Other
10,10,7.793200579730689,Male
8,2,8.888073987633513,Male
2,2,9.43106693511442,Female
6,2,6.733586723921783,Female
9,1,5.492971932534614,Male
10,4,11.737627646737549,Other
5,10,4.589953321129285,Other
3,6,6.369683518400296,Female
8,10,5.12794718692782,Female
3,7,7.348524785098869,Other
8,2,8.865081863385141,Other
8,3,6.438311997388639,Female
8,4,6.342447989560823,Male
7,2,7.170244145914969,Female
10,3,8.148379448352102,Male
6,9,7.508009986196616,Male
9,5,5.813521813348107,Other
6,3,7.867678744239053,Other
8,3,9.17417031052755,Female
8,10,10.698286222798089,Male
8,1,7.82614903568628,Female
5,2,11.290465305300566,Other
10,9,11.139016916746398,Male
10,1,5.0672518502257065,Female
7,8,7.250034131422621,Male
8,3,5.994837041002763,Female
2,1,5.933553581203443,Male
5,4,10.07136830325013,Male
5,8,11.441349717181424,Other
6,5,7.991302986316607,Female
3,9,11.418171556266548,Female
2,9,11.336790148664058,Female
8,2,7.602491770585089,Male
8,10,6.184594346948376,Other
6,5,9.43907972083947,Other
8,2,4.767668238905395,Male
1,10,7.314508062445135,Female
8,6,11.558486835729113,Female
7,7,4.883421091706665,Other
10,1,11.475203458788211,Other
3,10,4.159096143635455,Male
1,4,5.005684356099772,Male
8,9,7.282484759702893,Female
9,6,4.971698096784426,Male
4,7,10.982971824983377,Male
5,4,7.1574172805830365,Female
6,6,11.324750024141435,Other
1,7,8.403275545427887,Male
3,5,6.833349917331142,Female
9,9,5.020895239935561,Other
8,10,11.448062477192986,Male
5,8,4.348460642838012,Other
6,6,6.450295948210681,Other
6,3,9.881983247749112,Other
6,3,7.43593342958275,Male
1,4,7.408352827714095,Male
7,3,5.513374908813675,Female
7,10,10.618951290929504,Male
6,3,9.48316196727631,Other
5,10,4.54981023901303,Other
7,2,9.152757547489486,Female
3,8,9.7966004620191,Other
3,8,9.505494257347692,Male
9,6,10.031649266374508,Female
8,10,4.059210715969186,Other
6,2,11.121125129612969,Female
7,8,6.466408830945667,Female
5,1,11.260050794123172,Male
6,10,8.961638655526873,Male
2,9,11.04540322170719,Female
9,4,4.319641188588345,Male
3,9,7.427784785252656,Male
10,4,7.450946395237374,Female
3,8,7.358603560477615,Male
9,5,6.578565427369404,Male
6,5,10.864244363098212,Female
4,3,10.542795628826816,Male
9,7,10.989054425490174,Other
10,10,8.65212667457503,Male
3,6,4.930145210130122,Female
1,9,11.426974749768409,Other
10,10,5.739568099312858,Other
4,6,6.42658496190128,Other
10,7,6.1978326419329175,Other
9,5,10.818272544459449,Female
9,1,5.830665633756513,Female
5,8,4.160536763255734,Male
9,4,11.677300491059576,Male
8,4,9.573335295207414,Male
2,2,5.279435197436167,Male
4,8,8.483292080124887,Other
10,3,10.199925195959263,Female
2,5,7.131125315058156,Female
3,2,8.224218805841769,Other
4,3,9.35406834391653,Other
2,8,8.339726636442776,Other
1,9,6.940316709217459,Female
3,4,5.296874843441612,Male
7,10,4.008732328183656,Other
10,1,6.798365046355423,Male
9,9,4.81200663982223,Male
4,4,11.83243205813434,Female
4,5,10.383450326240668,Male
5,7,10.364083679563512,Male
9,9,8.441444797149149,Female
9,9,4.220825420584118,Other
6,1,7.507753082359425,Other
9,3,5.0861416444939405,Other
2,8,4.921806570476774,Male
9,4,5.705634262087592,Other
7,6,7.2167419952879746,Male
6,9,6.915678783517148,Female
10,7,9.030718308469464,Other
5,10,7.574004821526156,Female
6,6,6.892962512107497,Female
8,6,4.609751747108645,Female
7,8,10.427262612717088,Other
2,8,11.533047356000178,Male
6,7,8.777023283368159,Female
1,5,6.915237649089899,Other
9,2,6.140721426622823,Female
6,8,11.56258521680232,Male
3,2,7.52804480744931,Other
10,10,9.647806200999224,Male
8,9,8.015144201281217,Female
10,4,5.697031417453316,Male
10,1,8.933360267577608,Other
6,3,6.392095946336878,Female
9,1,8.507456040076367,Female
10,7,6.165184105744166,Other
9,6,8.000058874527058,Female
10,7,9.495279829465703,Female
9,3,10.226898110356275,Male
9,6,7.727641582445891,Male
3,5,8.4725418208739,Other
5,2,11.455833756459052,Other
6,4,7.59950929711166,Male
4,6,11.378251289558538,Other
3,9,6.4646079679173125,Male
5,2,7.318231225442466,Male
1,4,6.149652960293602,Female
10,6,11.868162461781877,Female
7,9,6.838041369038062,Male
6,9,6.828944233619962,Male
5,8,6.742912463566899,Female
9,5,9.201948067732538,Other
4,8,10.521774833696943,Other
6,10,8.556169173064267,Male
6,6,8.498982258969596,Other
7,8,9.059502517708871,Female
10,4,7.8250237779268925,Other
2,10,5.071340709571396,Female
8,7,9.112100753707466,Female
6,4,10.88691169735095,Female
7,4,11.37100791622516,Other
9,9,11.427809052812002,Male
10,7,4.514412247130275,Other
2,9,5.333121502018591,Male
5,2,9.09828517451552,Female
7,1,7.279436483668857,Other
5,6,11.26803343816376,Female
4,3,6.675748807089741,Other
6,7,9.802169625288192,Female
5,7,6.489904374917877,Male
2,8,8.128140347341038,Female
4,4,6.73418293638266,Male
3,10,11.120383278991527,Male
7,3,11.570284428105342,Male
10,5,6.775914549188885,Other
8,3,5.433334998709719,Other
1,2,7.71578609567738,Other
9,8,11.599728704725898,Female
9,9,4.649829025770468,Other
6,9,4.202036493529247,Male
4,4,7.722457571349451,Female
9,7,7.928377699424693,Male
9,9,5.293986321154019,Male
7,2,9.340592986800814,Male
10,4,5.508743987960032,Other
4,2,5.060582938156244,Male
4,5,6.58890374201165,Male
7,9,6.343975255292256,Male
1,8,10.966018823988424,Male
6,9,4.048006253391856,Female
9,10,6.67326180677705,Male
5,3,5.088211399020822,Other
8,2,5.146937217707064,Other
8,1,7.891230040776891,Other
3,8,6.410102407805296,Other
9,5,4.803729692068005,Other
8,2,10.380193191482425,Other
4,5,9.583272816600113,Female
4,2,6.046790790293038,Female
10,2,5.3646636423904015,Other
2,4,5.60888854284055,Other
6,8,11.472119132652775,Male
10,5,10.054794124013174,Other
1,10,6.0480673452017895,Female
6,6,10.296448766765865,Other
3,5,8.862095864147253,Male
4,2,9.404310172342354,Male
1,9,7.427162791405269,Male
4,8,4.501255735445305,Female
8,7,8.717314451076554,Female
7,3,6.128896929599387,Male
5,4,7.144585587718493,Female
1,7,6.016455428352375,Female
6,7,10.502186302800704,Male
6,2,9.133579650737609,Male
6,2,6.475404686857238,Female
6,7,4.421940239252299,Other
8,7,10.235386913180584,Female
10,2,4.783297805473148,Male
7,8,7.390988048725574,Female
8,7,9.378805810402865,Male
4,8,4.214884729266432,Other
1,5,10.36042085502691,Female
5,2,7.706792304317467,Other
10,7,11.80713054559359,Male
5,8,8.564536714059622,Other
10,8,11.155932358998331,Male
3,8,7.966021029282839,Male
10,1,11.179690244559833,Other
9,10,5.993493493553029,Male
9,5,7.55068659842013,Female
1,7,9.093382944011069,Female
1,5,4.815200199133115,Male
7,7,6.73111777584766,Female
10,4,7.33631967175386,Male
7,10,4.020114728674208,Male
6,8,6.214887452372518,Female
10,5,8.482928087968661,Female
5,1,7.885279004852636,Female
10,2,4.001558898698537,Female
6,10,10.450361295259931,Male
6,4,4.546967034484719,Female
9,7,6.493663295700386,Male
5,5,10.736240257216432,Male
5,9,4.067091854723499,Female
6,5,6.985188295623681,Female
8,3,10.651412757584913,Female
3,5,8.82512996097182,Other
7,7,11.06882995650469,Other
5,4,9.43738684162929,Female
1,9,6.370019598821356,Female
4,8,7.82771347507866,Other
7,7,4.4959516562854365,Other
8,7,8.058561539185057,Male
4,3,8.216314599340791,Male
8,2,9.458259236816884,Male
5,5,10.462464524479568,Male
10,3,10.351605496841218,Other
10,10,6.459080379893607,Other
8,8,4.964174718336392,Female
9,7,6.613070882247945,Male
9,4,7.296898775718144,Female
6,1,8.621773128153084,Female
9,4,7.285487329939271,Other
7,9,8.305588626574606,Female
9,8,11.979221655544272,Other
5,3,6.802731216931746,Other
4,4,7.422176816048796,Female
9,4,6.352569273384354,Male
10,5,4.614886235027116,Other
8,10,9.107473419419712,Female
1,9,10.542984460031413,Female
2,3,6.241392548892989,Female
8,2,9.387998886547752,Other
10,8,8.121542486491663,Other
1,1,11.61187814008056,Other
2,4,6.7073513148650745,Male
9,6,7.507658244331308,Male
4,7,5.969499743094898,Other
7,5,6.553501680990728,Female
9,5,7.274181829169473,Male
8,8,5.443535989167751,Male
10,8,6.910666462721148,Other
7,10,5.072919686189102,Male
3,5,5.644717289977948,Female
7,2,8.310990731210424,Male
10,2,4.214932177566586,Female
8,8,7.618088080601924,Other
1,9,9.606835822473318,Female
7,5,5.199445516320085,Male
4,10,6.322863900990098,Male
7,9,5.597601547512981,Female
4,5,11.19492911503196,Female
8,4,10.691811044931278,Female
2,2,9.886492830529429,Female
6,3,11.294618112347935,Male
3,10,11.387489162764789,Female
2,5,10.15464471059708,Female
6,9,9.87418507100693,Other
10,9,6.907157629786739,Male
10,10,7.651012745983561,Other
4,3,5.578022221845756,Other
4,8,9.89883848019889,Other
5,8,9.399374216835977,Female
7,9,10.326001328523148,Female
7,7,10.295968950133032,Other
8,8,7.811337010584516,Male
4,7,5.782714041935479,Female
9,3,11.997109231721437,Other
1,9,9.270001368529808,Male
4,5,10.744628162078852,Male
7,9,4.005397835892769,Other
3,3,10.459883482320109,Other
6,6,5.342394137305267,Female
7,4,9.861293016161852,Male
8,8,9.226042216546691,Other
5,9,4.199330237487448,Male
7,1,11.501919869390049,Male
7,3,9.752132739241391,Other
8,4,6.323894170475678,Female
10,6,4.480086550848702,Female
10,7,8.460039811158467,Male
8,9,11.174094770050148,Female
8,10,9.313617463145295,Female
2,7,6.855612556112691,Male
10,2,5.757792894636448,Other
6,5,8.15666774525446,Male
2,2,8.785062638025117,Male
9,1,9.429628118713174,Female
4,3,11.07625151702402,Male
9,3,5.407051932241288,Male
2,8,9.628859283689245,Male
1,9,5.244089942066365,Male
4,4,10.523730379255316,Other
4,3,6.723026406714148,Female
5,8,11.028723395006717,Female
5,10,11.645623281720836,Female
9,10,9.998689787075238,Other
9,9,10.901676710236384,Male
4,7,6.752867738583751,Female
7,8,9.388440470156551,Male
6,9,4.593816926947637,Other
9,7,8.382003673204952,Male
1,4,4.231010154125891,Female
5,6,6.061524198671653,Other
7,10,9.179504805112,Female
8,5,11.51596629217985,Other
9,3,5.718620328800204,Male
9,9,9.089090029688212,Female
6,7,8.079990916474173,Female
10,9,9.319848201904248,Male
6,1,9.44781938154576,Other
2,10,7.61064970607588,Female
3,10,6.573126677187188,Other
9,8,4.566189361122444,Male
3,4,6.59754285280013,Male
7,8,4.001001110052604,Female
7,7,9.372849528811772,Female
10,9,5.959907780383523,Other
1,4,7.701040405401799,Female
10,1,8.10721748260497,Other
7,7,9.646134154461116,Other
2,2,11.223277905874555,Male
9,2,7.885712372860909,Other
4,6,9.086319478393133,Female
6,5,7.8963543957597055,Male
2,5,10.003446790670903,Other
2,6,8.22164336747435,Male
7,9,4.966261437120149,Female
5,1,10.982181804427366,Other
5,2,7.331136734878923,Female
8,8,8.473398389972047,Male
5,8,6.567851788739827,Male
3,10,9.42078568630754,Female
8,7,7.270964487628517,Female
5,6,10.310573768738708,Male
3,5,8.845434527181197,Female
9,8,5.740349056780086,Female
10,4,4.988824792382804,Male
5,1,8.992608374847197,Other
1,5,5.7435823736221945,Other
2,7,7.470187213283777,Male
6,7,8.798672942092553,Other
6,9,4.039843068730065,Other
6,8,6.96003871245476,Female
10,8,4.1766382724432365,Male
9,6,10.5518105441328,Male
9,3,5.3586915040967,Other
4,3,8.559176313362416,Female
2,5,8.556461317423373,Other
8,2,5.257875235503231,Other
7,1,4.936752649119985,Other
9,2,7.994337183767831,Other
10,5,5.897857838748643,Other
8,8,6.745178038862453,Female
2,7,6.3288392442174,Female
9,10,9.301382957253336,Other
10,8,8.085348972325633,Other
4,10,6.30933462134533,Other
2,9,10.241866937214407,Other
3,2,5.162088914998646,Female
4,1,4.034695269495212,Other
8,10,4.009943029189432,Male
2,3,7.40056596390728,Male
2,10,10.382745781042845,Female
2,2,6.14419210074321,Male
10,2,9.190369317891248,Male
6,3,11.202268909007572,Other
6,8,7.040689158504477,Other
10,9,10.190406386310306,Other
7,6,8.915671407786903,Male
8,5,4.4660127676644334,Other
2,7,7.269766097821283,Other
10,3,11.837349407869736,Male
8,5,8.556589402157545,Other
4,2,10.349300077582928,Female
8,8,5.783657661521683,Male
4,5,4.1685760852552045,Female
7,2,8.180281884680946,Female
2,1,4.128938435902114,Other
10,7,7.142103847580621,Other
1,4,5.797532130157145,Female
3,10,11.47703374994224,Male
7,6,9.356125660816096,Female
4,2,6.823669819674713,Male
10,2,10.997275473066946,Female
3,6,9.764590144479744,Female
2,6,4.343167276248609,Other
6,10,9.695833026699969,Female
1,7,5.077919881272753,Other
1,3,6.980613411664232,Female
10,9,7.019454529743742,Male
7,4,9.322251146052476,Male
7,3,6.8915960496636925,Male
4,2,9.22908021125468,Male
5,8,5.058983675220021,Female
5,9,5.316014764011709,Female
10,7,5.50144507456782,Female
4,8,8.894811868253829,Female
10,4,6.937372318041848,Other
9,1,5.238650545547574,Other
1,4,5.126113749593761,Female
4,8,6.285673958898622,Male
7,3,6.945841513286655,Female
1,5,8.733715606617334,Female
8,4,8.684693174735914,Other
10,2,9.192829078916798,Male
5,4,8.226194127405044,Female
8,4,5.868722066034912,Male
10,7,9.414207614330913,Male
5,8,11.571603665286156,Male
2,9,6.44165810095993,Male
8,4,6.615299738019138,Male
3,3,6.274272477747893,Other
2,9,6.300476520725591,Female
3,3,5.468009498428556,Other
7,6,7.898749369143872,Female
10,8,6.355042871023524,Female
7,5,6.180744447868765,Other
5,9,10.012930099458474,Other
10,4,4.826221482248671,Female
3,9,7.932313954121575,Male
10,1,8.851822779055102,Other
7,8,6.7940763299423965,Male
6,10,4.5641764303088594,Male
5,1,6.2775943607960345,Other
10,3,9.40008796868823,Female
7,10,8.265281997383141,Female
2,1,11.940802427676328,Other
6,10,7.982374376270066,Female
4,5,10.585891513688589,Female
4,4,6.936469506807758,Female
1,8,7.512639890702313,Other
9,6,9.177141434640872,Other
4,2,9.596845981097765,Male
9,8,8.34290781872966,Male
6,4,11.562903827468286,Other
5,9,9.998027458604495,Other
4,3,4.4342674380526965,Female
9,8,10.797541226482084,Other
2,8,10.45243698099415,Male
7,6,7.85276938750622,Male
10,4,11.518526745177988,Other
5,2,8.463814802290305,Female
1,1,7.876298741508419,Female
7,7,8.462254833703458,Female
6,8,5.3032215463439085,Other
9,9,7.628461037725898,Other
3,10,11.314873038816426,Other
2,3,8.95719745214652,Other
4,8,9.18932377970113,Other
6,3,11.241799388239524,Other
4,4,10.727536195934604,Male
4,2,5.148488972459027,Other
8,2,4.358613713227989,Male
6,3,4.632981816613852,Other
10,8,7.408974544298927,Male
2,7,8.80165486074137,Female
7,7,7.0264393038678445,Other
2,5,9.713007462277831,Female
2,7,7.831735293433171,Male
8,5,10.00809529849178,Male
1,2,9.402452988584209,Other
6,1,7.840984140952101,Female
2,6,4.430408976777522,Other
6,3,10.932965645118614,Female
2,6,5.879788339619225,Female
8,7,9.337656440172395,Female
6,8,11.116239587104758,Female
5,10,4.592764747635435,Other
8,9,7.419917201477271,Female
1,10,9.23123389735634,Female
10,6,8.6002063035066,Other
1,7,5.148070602883903,Other
10,6,6.562623418180203,Other
4,5,5.138057959766523,Other
6,6,5.254818335170963,Other
9,7,7.403482341684068,Male
10,2,6.615417939372623,Male
5,2,4.681829283399506,Female
3,8,10.998170660492772,Female
8,4,6.539005101865654,Male
4,2,8.490245125708407,Other
10,10,7.564119589993737,Other
3,6,4.377116589029862,Other
8,6,6.3522389644371415,Female
10,2,4.002754943876329,Female
5,1,6.399777430080008,Female
9,1,10.329004721680068,Other
4,4,8.006616338490176,Male
1,9,4.312819482737947,Female
7,8,11.506557586421362,Female
4,4,7.557869203373377,Male
4,6,7.542136288295443,Female
3,2,6.176309252652499,Male
1,6,5.792536375321699,Female
4,7,6.8333103073008745,Female
9,4,9.291776444839682,Male
2,8,10.743400879351515,Male
10,6,4.06380933873194,Female
5,2,11.03382466010887,Other
8,6,9.935227844217556,Female
3,3,4.585116968110069,Male
10,6,6.193833368201808,Female
7,10,11.263380299335369,Male
4,7,4.057712447956463,Other
7,5,9.31287112386423,Other
7,5,6.26152137984835,Male
8,10,5.189538449812827,Male
5,4,4.015884352601062,Male
5,6,7.349384314172125,Male
3,8,4.915862551252287,Female
5,6,7.7686852562059805,Female
5,1,9.946015256900749,Male
3,10,7.02229990717874,Male
5,2,7.066895053902139,Other
3,7,9.838059969085233,Male
1,9,6.37118467646185,Female
4,1,8.604044614224353,Male
9,9,10.100327973030003,Other
6,8,9.794636567257076,Other
5,5,8.604990004697582,Male
7,5,10.866888819138868,Female
5,1,10.50347299920128,Female
10,3,4.896225242506657,Female
8,2,6.08741172574084,Female
9,6,8.708901975325457,Other
10,1,9.39460579544841,Other
9,5,8.127056946637367,Male
1,8,9.668114042070709,Female
3,2,5.939893544673749,Female
10,1,7.948129090575416,Other
7,5,5.710024858395865,Male
8,2,4.411459552299784,Male
6,4,7.492354463692185,Female
5,8,10.086992416618196,Female
9,9,7.663192776611851,Other
9,10,6.981620670035512,Female
5,3,7.314875610407369,Other
7,10,6.227978484626967,Male
5,4,7.3906998790979905,Female
6,9,5.602679626175096,Male
3,2,4.54107900960997,Other
6,7,5.934258622264848,Male
1,4,4.067163936673134,Male
1,6,11.249831497214972,Other
1,8,9.261244872149785,Female
7,3,8.639934056280937,Other
8,1,9.251206825708373,Male
6,10,4.268114458762872,Male
4,3,4.66247223175242,Male
6,7,9.56399263236256,Female
5,4,10.578896952661704,Male
9,6,10.85337673563534,Other
5,7,4.98643364470435,Female
4,4,7.255768243424057,Male
7,2,9.391138891063555,Male
2,5,10.541591511565962,Male
2,10,5.164497981828989,Female
8,8,11.319557030780087,Male
3,5,4.510508723243733,Female
10,7,6.084185579566,Female
4,2,7.9652739705109585,Female
5,10,6.483474025461876,Male
4,10,4.8026434209375575,Female
1,8,7.700650279210943,Other
5,2,10.79290133163726,Male
10,6,8.187987074308339,Female
9,10,7.719397176926782,Male
9,8,11.1249346501345,Other
4,7,5.437239922468149,Female
10,5,9.17018174412731,Other
1,9,7.615112939945005,Female
8,10,8.936643644703768,Male
5,8,9.766587916532805,Other
5,7,11.658284871728206,Male
3,3,8.502880059878187,Male
5,10,6.385482992709317,Female
6,9,11.232285917909904,Other
1,7,5.984864685558417,Male
4,6,8.430614555027908,Female
2,9,6.334911248574746,Female
1,9,6.453133581385486,Female
2,9,6.373982664852155,Female
3,4,8.46995997733104,Female
8,10,5.490012347202339,Other
10,9,11.144832384447996,Other
4,1,5.018363312030084,Female
2,5,9.163716369696129,Female
10,5,6.954639618677742,Female
1,3,8.34010319231052,Male
3,9,10.278701060729556,Female
5,9,4.083193510305517,Other
3,8,11.851424643840772,Other
2,8,10.245347066444676,Female
6,10,7.785789888849264,Male
3,7,10.634579119966858,Female
10,6,8.3640210110946,Female
4,7,6.424602934668941,Male
10,9,8.649069389521546,Female
7,7,11.13985634849989,Other
6,10,9.745734627926584,Female
8,6,7.72209833607007,Male
10,10,6.401445900951896,Female
2,1,11.136848812941611,Other
7,10,7.960775064688229,Female
7,9,7.89377647124035,Male
3,7,11.286193953098838,Female
1,2,5.534382926581677,Other
2,8,7.554412287800557,Male
3,6,4.318060339783059,Female
10,3,8.512389683588854,Female
6,5,8.223217000561652,Male
9,10,6.47213569388715,Male
2,4,10.42932169130653,Other
1,2,5.5972000920485785,Female
8,1,10.546298220558572,Male
5,6,4.760023936987199,Other
3,7,5.284224307589226,Other
1,6,4.715646511888132,Female
2,3,4.779207274986159,Other
6,5,11.06357679924261,Female
4,10,10.331934886685907,Male
5,5,7.146542815627291,Female
8,1,11.460968205707308,Male
3,10,11.580615466584934,Female
3,7,9.544318811386102,Other
7,8,7.231640347896843,Female
7,7,8.297855273355617,Female
1,6,5.055243146043558,Other
8,4,10.654006917985408,Male
9,10,9.444930459023544,Female
8,2,10.264742766087126,Female
6,7,9.569115969632715,Male
8,2,9.257168925441285,Female
5,7,4.011719944553522,Other
9,8,11.52434745433508,Female
9,8,10.29172425715636,Other
10,4,5.561215748599352,Male
3,8,4.749683840342022,Other
6,9,4.93025057248949,Female
5,8,4.879279517933965,Female
3,8,9.520717913613623,Female
9,10,6.759336570511823,Male
4,8,11.566154365429576,Male
7,4,10.05699658064641,Other
7,5,8.333843434671532,Male
10,9,11.737393714357664,Other
10,10,8.93159717720259,Male
2,6,9.44022601018128,Female
8,4,4.7614847393488695,Female
3,2,4.191091252178143,Other
2,1,10.65324334727084,Male
2,7,11.440919194227035,Female
5,10,11.105622812014769,Other
4,10,5.610184308142538,Male
7,4,4.075866840547001,Female
2,7,7.592458914755091,Female
10,10,10.058615640279449,Female
3,9,7.093613292454603,Male
1,2,4.053924508712537,Female
8,4,11.626794400652456,Other
2,1,8.064307942840191,Male
3,7,8.918168105172871,Other
10,2,9.985662573822996,Other
10,3,10.49571570219016,Other
7,10,4.54101062110138,Male
2,6,8.35181006367873,Other
7,6,9.588488201081976,Male
7,3,10.36031182385902,Male
7,4,6.7951294161843245,Other
5,9,11.077607756757647,Male
1,1,9.674137637769077,Male
10,10,8.920458107780476,Male
6,3,5.88384636520612,Female
1,7,8.561820699084972,Female
9,5,7.818938830772735,Female
1,10,11.39308702611486,Other
1,2,4.286427613711481,Male
4,7,5.909131064813367,Male
6,4,10.329274214737602,Female
9,8,11.661802211560836,Male
10,3,8.278854957316902,Male
6,2,11.548272171821925,Other
2,1,11.620119245544744,Other
10,8,4.915858707743124,Male
4,4,6.525830181285178,Female
9,3,8.675970056787097,Male
9,1,8.458302296376425,Female
5,3,9.089599541645327,Female
6,10,10.71375208362347,Male
4,7,4.23045710227696,Male
10,4,11.35420606200961,Male
7,6,9.951617189756366,Other
6,4,7.37545813250764,Female
8,10,4.483618125183077,Male
4,4,4.41383927239337,Male
8,10,8.459415569701626,Female
2,7,5.998674416126504,Male
6,3,5.618582864984064,Other
4,1,10.199331099041109,Female
3,7,10.447823296292023,Male
7,1,7.752469058377679,Other
6,6,7.605869793328403,Other
8,5,11.300100876312856,Male
3,4,9.400085541446677,Other
2,4,11.66239673239989,Male
1,5,10.983300113307386,Male
7,9,8.62649485429425,Female
9,2,6.5655283655411,Female
5,7,5.344585178435043,Female
4,1,9.341493486158765,Female
8,7,10.666271731191753,Male
2,9,6.61008956373653,Female
2,2,4.034770430460899,Male
4,4,11.1506498132021,Other
7,10,11.489561837001752,Female
10,9,5.486563004152682,Male
4,1,7.8393402158663825,Female
1,5,7.57791446906599,Male
7,6,8.961099392895164,Other
3,1,7.950652722562144,Male
8,5,7.636628593499637,Female
7,7,10.714525982000763,Male
7,8,8.721774470456072,Other
7,4,8.676946813151101,Other
8,3,4.266080118211652,Other
4,5,4.420547670316395,Other
5,10,7.12389889574476,Other
7,4,10.801971595325256,Female
6,8,7.368921366941038,Other
6,5,8.348729687174714,Male
9,6,6.644481683482191,Male
8,6,9.09521754250029,Male
10,9,4.461823670418657,Other
3,9,7.886797847332299,Male
4,2,4.823385388098182,Other
7,1,6.232838364316441,Other
4,7,11.673714181074082,Male
6,6,5.676580962693433,Male
3,4,6.663294750174476,Male
4,5,10.911008623452505,Female
8,5,5.771416542881381,Male
6,2,7.403074708914091,Male
2,7,8.019202715929694,Other
4,7,7.351608229136167,Male
8,7,5.744397121511602,Female
5,9,9.108199143233731,Female
9,5,4.611222183809858,Male
6,2,8.35161374111884,Female
4,1,10.03793676160432,Other
